,LMA (g/m²),N content (mg/cm²),LAI (m²/m²),C content (mg/cm²),Chl content (μg/cm²),EWT (mg/cm²),Carotenoid content (μg/cm²),Phosphorus content (mg/cm²),Lignin (mg/cm²),Cellulose (mg/cm²),Fiber (mg/cm²),Anthocyanin content (μg/cm²),NSC (mg/cm²),Magnesium content (mg/cm²),Ca content (mg/cm²),Potassium content (mg/cm²),Boron content (mg/cm²),Copper content (mg/cm²),Sulfur content (mg/cm²),Manganese content (mg/cm²)
102,35.81739451,,4.940525,,37.28466876,14.00756123,10.35586438,,,,,1.627772818,,,,,,,,
103,25.55306621,,,,40.15449494,11.01340543,10.32276622,,,,,1.652359971,,,,,,,,
104,,,4.017694954,,21.10874454,,6.779346547,,,,,0.723739806,,,,,,,,
105,,,3.888297528,,51.83674184,,11.61088627,,,,,1.422178702,,,,,,,,
106,,,5.90275,,34.59452784,,8.231568063,,,,,0.945523919,,,,,,,,
107,,,4.855208111,,34.76701196,,9.441704972,,,,,0.995253495,,,,,,,,
108,39.6477283,,1.165230769,,33.77703192,10.42605623,10.52321553,,,,,1.468303538,,,,,,,,
109,38.57180795,,5.104943421,,47.79708837,11.7611745,11.15638593,,,,,1.688179442,,,,,,,,
110,103.6192174,,1.214945455,,53.45622406,20.75318522,12.23321556,,,,,1.292048053,,,,,,,,
111,25.78628689,,2.845622378,,42.56204365,11.42712694,10.80582356,,,,,1.6724481,,,,,,,,
112,109.0641307,,1.333962055,,54.21024269,22.37023775,12.29756598,,,,,1.305845029,,,,,,,,
113,44.89464588,,4.674266346,,,12.24666779,,,,,,,,,,,,,,
114,31.61414406,,3.566363906,,,10.77438449,,,,,,,,,,,,,,
115,,,2.227097136,,20.7331702,,6.754992917,,,,,0.738756334,,,,,,,,
116,117.504052,,1.794313043,,55.79937548,25.71326862,12.41691704,,,,,1.356223236,,,,,,,,
117,47.74753106,,3.702783654,,22.97396829,13.26057136,8.253452243,,,,,1.229227025,,,,,,,,
118,36.52632471,,3.381070334,,25.77288613,10.65168132,8.132098666,,,,,1.138123197,,,,,,,,
119,50.72622839,,4.558104895,,35.73516656,29.89970827,10.1068448,,,,,1.199475023,,,,,,,,
120,27.52764374,,3.851046531,,44.4020576,11.52634347,10.82460662,,,,,1.622517619,,,,,,,,
121,44.60370767,,3.132240789,,26.83756662,21.46365721,8.514818761,,,,,1.005261989,,,,,,,,
122,18.28051878,,1.927104895,,32.27939112,12.83972452,10.41251968,,,,,1.45808458,,,,,,,,
123,46.80894581,,3.349828846,,20.91251682,14.1143618,7.699990875,,,,,1.313773573,,,,,,,,
124,44.50598651,,3.571171053,,23.59669991,14.21203793,8.692355134,,,,,1.104205201,,,,,,,,
125,37.18843121,,3.275980743,,23.91924414,10.656004,7.861894987,,,,,1.089918143,,,,,,,,
126,51.39995506,,4.247167832,,36.73635294,29.73606506,10.12432696,,,,,1.218473179,,,,,,,,
127,59.6648995,,5.057713919,,32.52137496,25.17363127,11.05939688,,,,,1.087746862,,,,,,,,
128,35.32664822,,2.707998252,,35.59850433,21.04259773,10.7956384,,,,,0.944944743,,,,,,,,
129,,,2.064815789,,18.79249151,,6.655223768,,,,,0.782643716,,,,,,,,
130,87.83694134,,3.592403947,,27.53998278,25.06242026,8.197264182,,,,,0.825507515,,,,,,,,
131,51.49799229,,3.804902098,,38.37681589,29.70017966,10.19066497,,,,,1.26554066,,,,,,,,
132,59.60057858,,4.788399076,,31.63430859,26.91209559,10.9034458,,,,,1.101205459,,,,,,,,
133,85.54674266,,3.42498433,,25.93748366,25.03350302,8.347937755,,,,,0.880021764,,,,,,,,
134,34.80753321,,2.771065431,,22.08269904,17.64858404,7.675137811,,,,,1.025080108,,,,,,,,
135,41.4090704,,3.358268182,,14.85213996,15.41367583,7.929484981,,,,,1.456471353,,,,,,,,
136,36.40718549,,2.151807137,,13.85197841,10.97592718,6.465104275,,,,,0.93328886,,,,,,,,
137,40.84509315,,3.81097028,,24.28589415,14.7771724,8.824827271,,,,,0.662329677,,,,,,,,
138,,,2.083071574,,21.63999979,,6.910973035,,,,,0.754158925,,,,,,,,
139,,,2.617324641,,39.53051549,,10.30685967,,,,,1.409748061,,,,,,,,
140,,,3.645866986,,19.13897341,,7.159906354,,,,,0.932091944,,,,,,,,
141,39.31762774,,1.815373231,,12.00560913,9.100320254,6.166136937,,,,,0.697043859,,,,,,,,
142,33.01703513,,2.827704545,,11.61163684,17.44336921,8.112800734,,,,,2.043318114,,,,,,,,
143,31.8099708,,1.067266942,,26.13110933,21.28557479,10.42270755,,,,,0.72342944,,,,,,,,
144,,,,,9.812980362,,5.89612919,,,,,0.651557863,,,,,,,,
145,,,,,11.1251615,,8.245116654,,,,,2.234030137,,,,,,,,
146,38.373752,0.080823618,,,26.40689094,23.317314,4.656664003,0.009770172,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,
152,59.760721,0.07045238,,,14.5461188,17.975897,3.118470465,0.011747972,,,,,,,,,,,,
153,50.275679,0.110111128,,,25.13063808,16.338736,4.883929481,0.015523536,,,,,,,,,,,,
154,50.275679,0.110111128,,,25.13063808,16.338736,4.883929481,0.015523536,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,
160,67.880172,0.066529499,,,10.97772846,18.131162,3.20410926,0.010473001,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,
162,59.760721,0.07045238,,,14.5461188,17.975897,3.118470465,0.011747972,,,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,
166,37.995797,0.163797518,,,34.70645849,26.24742,5.04198573,0.022660754,,,,,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,
174,71.584535,0.114687831,,,23.21848045,17.623673,4.125131344,0.015553823,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,,,,,,,
182,38.373752,0.080823618,,,26.40689094,23.317314,4.656664003,0.009770172,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,
188,48.032008,0.154691102,,,32.12775315,21.587114,6.310817876,0.013645274,,,,,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,
195,61.613605,0.106175238,,,23.15972671,17.786732,5.157500741,0.018735089,,,,,,,,,,,,
196,66.924237,0.096307283,,,17.68320468,18.448757,4.410524466,0.010692084,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,
